generation,mean_fitness,best_fitness
1699,-149908.234375,-27970.533203
1700,-149876.015625,-27917.078125
1701,-150024.343750,-27901.460938
1702,-149964.937500,-28064.597656
1703,-150030.031250,-27873.935547
1704,-150017.437500,-27924.201172
1705,-150227.625000,-27919.546875
1706,-150193.781250,-28051.048828
1707,-150297.031250,-28029.357422
1708,-150054.234375,-28007.171875
1709,-150043.375000,-27804.300781
1710,-150077.062500,-27925.074219
1711,-150122.250000,-27730.119141
1712,-150071.515625,-27692.257812
1713,-150150.453125,-27977.748047
1714,-150124.812500,-27957.851562
1715,-150116.500000,-28024.679688
1716,-150018.328125,-27860.011719
1717,-149910.187500,-27876.447266
1718,-149811.156250,-27928.968750
1719,-149835.390625,-28096.041016
1720,-149880.531250,-28062.044922
1721,-149909.703125,-28005.523438
1722,-150172.531250,-28026.605469
1723,-150232.203125,-28003.228516
1724,-150319.593750,-28908.974609
1725,-150353.156250,-29035.267578
1726,-150302.843750,-28685.380859
1727,-150264.218750,-29060.697266
1728,-150307.578125,-29180.806641
1729,-150333.703125,-29199.513672
1730,-150326.250000,-29303.166016
1731,-150442.562500,-29136.998047
1732,-150443.281250,-29243.820312
1733,-150583.515625,-29188.246094
1734,-150527.812500,-29140.228516
1735,-150557.796875,-29273.166016
1736,-150617.093750,-29407.251953
1737,-150634.218750,-29208.023438
1738,-150552.218750,-28971.898438
1739,-150542.703125,-29086.197266
1740,-150565.921875,-29151.927734
1741,-150496.609375,-29142.544922
1742,-150562.515625,-29024.890625
1743,-150442.281250,-29059.300781
1744,-150444.265625,-29287.902344
1745,-150483.093750,-29219.601562
1746,-150394.156250,-29236.685547
1747,-150298.656250,-29516.732422
1748,-150276.812500,-29589.517578
1749,-150548.625000,-29585.351562
1750,-150492.031250,-29434.738281
1751,-150438.031250,-29495.093750
1752,-150616.015625,-29510.673828
1753,-150689.562500,-29550.138672
1754,-150629.625000,-28875.478516
1755,-150723.031250,-29687.978516
1756,-150867.593750,-29697.214844
1757,-150920.359375,-29672.226562
1758,-151046.296875,-30206.968750
1759,-151002.218750,-30166.216797
1760,-150975.671875,-30132.908203
1761,-150895.968750,-30079.769531
1762,-150820.718750,-30362.332031
1763,-150835.953125,-30084.712891
1764,-150899.062500,-30329.041016
1765,-151012.750000,-30312.611328
1766,-150972.468750,-30102.828125
1767,-150837.703125,-29943.949219
1768,-150942.843750,-29853.490234
1769,-150970.796875,-29940.472656
1770,-151050.937500,-29896.791016
1771,-151070.531250,-30161.359375
1772,-151210.984375,-30141.126953
1773,-151268.843750,-30141.830078
1774,-151249.421875,-30413.164062
1775,-151178.343750,-30308.615234
1776,-151234.156250,-30356.324219
1777,-151112.375000,-30289.431641
1778,-151081.406250,-30258.951172
1779,-151021.421875,-30362.884766
1780,-150840.031250,-30248.431641
1781,-150684.906250,-30047.601562
1782,-150799.093750,-29931.371094
1783,-150815.375000,-29962.250000
1784,-150746.156250,-30270.277344
1785,-150654.859375,-30145.517578
1786,-150676.296875,-30265.582031
1787,-150817.984375,-30144.339844
1788,-150805.531250,-30173.839844
1789,-150966.531250,-29706.785156
1790,-151188.421875,-30350.332031
1791,-151187.062500,-30293.630859
1792,-151097.500000,-30190.566406
1793,-150975.796875,-30085.115234
1794,-150934.843750,-30092.757812
1795,-150965.718750,-30114.785156
1796,-150888.437500,-30165.556641
1797,-150831.703125,-30131.554688
1798,-150836.781250,-29899.681641
1799,-150952.656250,-30012.667969
1800,-151013.093750,-30365.119141
1801,-151025.406250,-30379.287109
1802,-151043.078125,-30519.740234
1803,-151024.046875,-30660.927734
1804,-150953.093750,-30657.673828
1805,-151039.171875,-30885.630859
1806,-150961.812500,-30740.900391
1807,-150932.093750,-30812.585938
1808,-150908.343750,-30790.544922
1809,-150920.953125,-30821.677734
1810,-150723.625000,-30767.791016
1811,-150660.109375,-30735.433594
1812,-150488.625000,-30804.492188
1813,-150405.203125,-30714.927734
1814,-150399.062500,-30674.843750
1815,-150318.140625,-31199.730469
1816,-150266.250000,-31160.718750
1817,-150276.359375,-31165.814453
1818,-150243.906250,-30967.007812
1819,-150213.031250,-30992.503906
1820,-150180.375000,-31008.541016
1821,-150311.796875,-31121.140625
1822,-150387.968750,-31157.312500
1823,-150285.781250,-31259.681641
1824,-150329.875000,-31245.365234
1825,-150415.578125,-31255.279297
1826,-150559.578125,-31268.966797
1827,-150554.562500,-31150.968750
1828,-150422.984375,-31218.367188
1829,-150443.875000,-31301.101562
1830,-150523.203125,-31354.406250
1831,-150698.109375,-31280.457031
1832,-150655.031250,-31439.048828
1833,-150582.093750,-31176.435547
1834,-150588.718750,-31141.683594
1835,-150520.468750,-30781.105469
1836,-150601.546875,-30870.939453
1837,-150680.890625,-30822.144531
1838,-150707.203125,-30816.214844
1839,-150695.812500,-30831.974609
1840,-150743.093750,-30688.605469
1841,-150865.765625,-30683.839844
1842,-150780.375000,-30629.111328
1843,-150811.343750,-31081.144531
1844,-150744.718750,-31016.439453
1845,-150837.515625,-31002.556641
1846,-150842.046875,-31008.130859
1847,-150898.406250,-30860.292969
1848,-150971.906250,-30818.181641
1849,-150926.406250,-30803.853516
1850,-150912.828125,-30563.734375
1851,-150919.609375,-30748.835938
1852,-151017.406250,-30810.408203
1853,-150964.187500,-30267.123047
1854,-150824.203125,-30220.925781
1855,-150843.843750,-30160.835938
1856,-150835.843750,-30313.320312
1857,-150784.031250,-30441.365234
1858,-150770.812500,-30242.494141
1859,-150838.453125,-30696.691406
1860,-150843.984375,-30718.367188
1861,-150947.968750,-30575.634766
1862,-151004.890625,-30422.960938
1863,-150975.515625,-30343.011719
1864,-150957.984375,-30341.035156
1865,-150921.828125,-30511.687500
1866,-150888.156250,-30401.585938
1867,-150957.203125,-30639.917969
1868,-150922.984375,-30426.113281
1869,-151035.406250,-30459.095703
1870,-151120.500000,-30150.791016
1871,-151088.093750,-30144.066406
1872,-151145.015625,-30065.287109
1873,-151207.843750,-30364.103516
1874,-151144.843750,-30359.197266
1875,-151118.312500,-30358.113281
1876,-151113.656250,-30184.505859
1877,-151089.468750,-30284.015625
1878,-151115.812500,-30469.216797
1879,-151176.343750,-30279.179688
1880,-150929.656250,-29688.591797
1881,-150942.234375,-30157.117188
1882,-150970.875000,-30158.052734
1883,-150761.031250,-30288.748047
1884,-150729.750000,-29969.083984
1885,-150819.156250,-30050.990234
1886,-150740.781250,-30078.703125
1887,-150797.656250,-30411.453125
1888,-150753.875000,-30376.806641
1889,-150576.093750,-30065.500000
1890,-150441.625000,-30466.226562
1891,-150308.421875,-30454.734375
1892,-150398.843750,-30277.740234
1893,-150341.343750,-30195.382812
1894,-150317.656250,-30102.751953
1895,-150373.734375,-30245.421875
1896,-150507.718750,-30728.666016
1897,-150635.406250,-31215.148438
1898,-150646.265625,-31207.626953
1899,-150653.687500,-31166.537109
1900,-150651.531250,-31236.519531
1901,-150584.140625,-31203.066406
1902,-150689.328125,-31395.546875
1903,-150683.656250,-31207.027344
1904,-150537.281250,-31072.910156
1905,-150490.687500,-31011.441406
1906,-150370.531250,-30962.687500
1907,-150383.968750,-30917.818359
1908,-150302.000000,-30044.871094
1909,-150254.609375,-30018.980469
1910,-150174.203125,-30112.005859
1911,-150233.359375,-30749.796875
1912,-150174.953125,-29851.462891
1913,-150115.468750,-29916.091797
1914,-150058.500000,-29955.302734
1915,-150063.375000,-29839.451172
1916,-150026.500000,-29692.013672
1917,-150028.562500,-29660.777344
1918,-150034.640625,-29715.255859
1919,-150033.765625,-29657.248047
1920,-150073.671875,-29480.289062
1921,-150317.671875,-29431.179688
1922,-150314.750000,-29297.242188
1923,-150284.703125,-29437.318359
1924,-150406.968750,-29154.742188
1925,-150435.625000,-29540.546875
1926,-150388.984375,-29462.457031
1927,-150340.531250,-29464.861328
1928,-150303.843750,-29361.707031
1929,-150325.375000,-29609.220703
1930,-150203.093750,-29499.882812
1931,-150233.218750,-29322.457031
1932,-150321.687500,-29003.650391
1933,-150347.250000,-29212.789062
1934,-150420.625000,-29178.865234
1935,-150377.640625,-29220.714844
1936,-150373.296875,-29148.587891
1937,-150398.625000,-29071.685547
1938,-150423.812500,-29668.000000
1939,-150210.421875,-29688.808594
1940,-150183.187500,-29478.835938
1941,-150190.031250,-29786.300781
1942,-150374.437500,-30032.812500
1943,-150597.640625,-30178.876953
1944,-150479.109375,-30335.976562
1945,-150604.187500,-30392.660156
1946,-150644.328125,-30428.679688
1947,-150748.312500,-30547.615234
1948,-150858.390625,-30416.828125
1949,-150884.609375,-30409.542969
1950,-150918.171875,-30404.066406
1951,-150923.687500,-30707.888672
1952,-151026.843750,-30347.148438
1953,-151095.046875,-30304.882812
1954,-150895.843750,-30329.582031
1955,-150846.953125,-30356.968750
1956,-150778.796875,-30288.892578
1957,-150790.593750,-30318.882812
1958,-150727.453125,-30453.027344
1959,-150744.562500,-30461.976562
1960,-150628.640625,-30440.681641
1961,-150637.281250,-30523.892578
1962,-150638.109375,-30520.970703
1963,-150519.281250,-30565.787109
1964,-150533.218750,-30603.087891
1965,-150396.031250,-30510.822266
1966,-150451.937500,-30591.027344
1967,-150612.390625,-30538.748047
1968,-150517.140625,-30542.582031
1969,-150364.406250,-30652.234375
1970,-150355.765625,-31053.000000
1971,-150266.015625,-30995.353516
1972,-150287.218750,-31009.128906
1973,-150433.765625,-30773.640625
1974,-150291.921875,-30870.150391
1975,-150216.656250,-30625.630859
1976,-150330.781250,-31378.714844
1977,-150373.625000,-31342.964844
1978,-150529.343750,-31167.318359
1979,-150472.531250,-31107.621094
1980,-150435.406250,-31116.656250
1981,-150408.406250,-30821.199219
1982,-150456.859375,-31437.035156
1983,-150387.156250,-31326.976562
1984,-150389.000000,-31528.125000
1985,-150603.281250,-31297.500000
1986,-150468.343750,-31254.351562
1987,-150628.406250,-31242.378906
1988,-150636.578125,-31105.884766
1989,-150689.828125,-31021.917969
1990,-150751.171875,-31000.496094
1991,-150826.906250,-30956.144531
1992,-150985.546875,-31024.529297
1993,-150975.031250,-31144.572266
1994,-151102.906250,-31416.779297
1995,-151409.281250,-31523.531250
1996,-151391.093750,-31017.009766
1997,-151380.281250,-31465.933594
1998,-151397.453125,-30992.537109
1999,-151249.250000,-31007.343750
2000,-151326.718750,-30978.222656
2001,-151539.750000,-30952.490234
2002,-151549.531250,-30940.568359
2003,-151399.718750,-30916.466797
2004,-151316.031250,-30801.623047
2005,-151316.078125,-31366.214844
2006,-151286.218750,-31179.791016
2007,-151333.171875,-31279.179688
2008,-151345.140625,-31836.107422
2009,-151308.546875,-31797.537109
2010,-151206.531250,-31562.363281
2011,-151226.421875,-31484.558594
2012,-151112.703125,-30734.904297
2013,-151096.187500,-31203.906250
2014,-151040.484375,-31109.111328
2015,-150987.187500,-31158.775391
2016,-151089.750000,-31088.552734
2017,-151040.296875,-31086.546875
2018,-151059.468750,-31059.283203
2019,-150892.562500,-31056.816406
2020,-150992.203125,-31088.523438
2021,-150741.421875,-31082.175781
2022,-150760.296875,-31129.423828
2023,-150656.000000,-30885.857422
2024,-150598.906250,-31145.875000
2025,-150684.953125,-30958.662109
2026,-150764.531250,-31089.384766
2027,-150884.109375,-31111.500000
2028,-150995.359375,-30838.644531
2029,-151077.515625,-31240.195312
2030,-151010.734375,-31243.560547
2031,-151213.750000,-31228.751953
2032,-151273.781250,-31129.667969
2033,-151271.187500,-30741.671875
2034,-151174.718750,-30627.242188
2035,-151228.046875,-30711.398438
2036,-151158.859375,-30436.693359
2037,-150968.343750,-30399.484375
2038,-150934.343750,-30494.548828
2039,-150864.437500,-30493.095703
2040,-150777.062500,-30409.984375
2041,-150698.718750,-30294.923828
2042,-150698.718750,-30341.562500
2043,-150734.109375,-30358.464844
2044,-150813.343750,-30085.341797
2045,-150831.250000,-29962.042969
2046,-150807.031250,-29949.056641
2047,-150739.562500,-29714.642578
2048,-150632.500000,-29697.294922
2049,-150592.093750,-29702.685547
2050,-150586.484375,-29489.185547
2051,-150731.859375,-29691.876953
2052,-150774.828125,-29704.244141
2053,-150850.609375,-29754.908203
2054,-150769.000000,-29783.544922
2055,-150802.843750,-29757.828125
2056,-150854.187500,-30025.003906
2057,-150891.109375,-29851.087891
2058,-150832.437500,-29474.490234
2059,-150688.984375,-29302.957031
2060,-150691.531250,-29295.322266
2061,-150676.921875,-29278.031250
2062,-150757.890625,-29294.609375
2063,-150766.359375,-29522.445312
2064,-150690.046875,-28900.873047
2065,-150707.968750,-28764.443359
2066,-150484.546875,-28198.652344
2067,-150448.640625,-28136.005859
2068,-150365.359375,-28017.537109
2069,-150361.406250,-28212.363281
2070,-150232.281250,-28186.642578
2071,-150384.046875,-28278.986328
2072,-150417.421875,-28224.443359
2073,-150523.406250,-28234.894531
2074,-150420.578125,-28138.796875
2075,-150364.468750,-28202.003906
2076,-150355.406250,-27834.703125
2077,-150267.421875,-27755.195312
2078,-150254.296875,-27824.316406
2079,-150397.781250,-27891.232422
2080,-150473.656250,-27876.302734
2081,-150586.671875,-27819.166016
2082,-150612.390625,-27668.117188
2083,-150766.046875,-27768.673828
2084,-151089.718750,-27652.214844
2085,-150816.500000,-27596.859375
2086,-150615.046875,-27534.503906
2087,-150644.421875,-27951.878906
2088,-150655.015625,-27907.019531
2089,-150630.015625,-27851.570312
2090,-150627.968750,-27859.779297
2091,-150436.078125,-27806.513672
2092,-150400.296875,-27765.919922
2093,-150415.375000,-27822.343750
2094,-150421.437500,-27721.099609
2095,-150403.093750,-27769.556641
2096,-150406.578125,-27835.384766
2097,-150363.359375,-27921.087891
2098,-150311.312500,-27677.873047
2099,-150310.343750,-27633.562500
2100,-150300.890625,-27576.779297
2101,-150292.218750,-27760.421875
2102,-150366.046875,-27852.826172
2103,-150390.500000,-27963.998047
2104,-150398.125000,-28325.269531
2105,-150430.781250,-28185.640625
2106,-150382.250000,-27752.419922
2107,-150360.531250,-27662.386719
2108,-150220.218750,-27649.460938
2109,-150249.437500,-27539.437500
2110,-150292.953125,-27739.964844
2111,-150333.546875,-27723.744141
2112,-150418.437500,-27939.687500
2113,-150351.031250,-28448.585938
2114,-150415.812500,-28566.929688
2115,-150385.593750,-28610.050781
2116,-150492.421875,-29055.791016
2117,-150326.343750,-29120.216797
2118,-150391.078125,-29072.867188
2119,-150309.953125,-29088.568359
2120,-150259.906250,-28898.386719
2121,-150173.734375,-28828.621094
2122,-150141.921875,-28698.125000
2123,-150300.906250,-28695.623047
2124,-150239.296875,-28871.345703
2125,-150117.203125,-28723.394531
2126,-150166.328125,-28819.208984
2127,-150411.218750,-29126.388672
2128,-150386.156250,-29102.888672
2129,-150453.078125,-29159.009766
2130,-150487.546875,-29266.216797
2131,-150479.218750,-29321.871094
2132,-150561.093750,-29107.566406
2133,-150640.546875,-29090.992188
2134,-150516.718750,-29085.316406
2135,-150626.140625,-29098.041016
2136,-150563.968750,-29034.523438
2137,-150516.890625,-28887.642578
2138,-150575.203125,-28685.904297
2139,-150652.062500,-28863.191406
2140,-150608.000000,-28975.429688
2141,-150634.437500,-28830.994141
2142,-150637.953125,-28696.455078
2143,-150504.765625,-28646.523438
2144,-150407.531250,-28610.941406
2145,-150467.468750,-28737.818359
2146,-150396.359375,-28798.419922
2147,-150437.609375,-28903.900391
2148,-150637.093750,-28965.917969
2149,-150533.031250,-28703.576172
2150,-150568.890625,-28642.539062
2151,-150475.875000,-28502.976562
2152,-150486.390625,-28437.279297
2153,-150561.843750,-28343.796875
2154,-150644.343750,-28173.851562
2155,-150548.093750,-28258.818359
2156,-150650.375000,-28405.072266
2157,-150692.375000,-28049.306641
2158,-150721.171875,-28603.318359
2159,-150767.734375,-28526.894531
2160,-150908.093750,-28800.693359
2161,-150705.609375,-28841.746094
2162,-150860.265625,-28926.072266
2163,-150923.062500,-28823.677734
2164,-151113.765625,-28802.287109
2165,-151197.343750,-28879.332031
2166,-151227.062500,-28832.214844
2167,-151199.750000,-28785.554688
2168,-151276.656250,-28899.779297
2169,-151018.843750,-28755.810547
2170,-151078.718750,-28715.589844
2171,-151074.140625,-27923.640625
2172,-150863.953125,-27913.921875
2173,-150864.453125,-27877.136719
2174,-150768.546875,-27869.078125
2175,-150714.312500,-27758.287109
2176,-150728.359375,-27943.560547
2177,-150807.218750,-27891.835938
2178,-150778.375000,-27747.525391
2179,-150708.328125,-27821.919922
2180,-150678.937500,-27837.136719
2181,-150715.531250,-27997.775391
2182,-150601.343750,-27981.638672
2183,-150477.375000,-27880.931641
2184,-150343.093750,-27934.623047
2185,-150329.265625,-27810.835938
2186,-150382.218750,-27812.572266
2187,-150353.656250,-27919.908203
2188,-150566.687500,-28279.542969
2189,-150514.859375,-28313.962891
2190,-150413.687500,-28314.468750
2191,-150442.781250,-28398.787109
2192,-150508.640625,-28325.322266
2193,-150546.734375,-28341.738281
2194,-150365.812500,-28404.744141
2195,-150339.468750,-28425.796875
2196,-150341.843750,-28175.689453
2197,-150273.343750,-28377.216797
2198,-150157.734375,-28234.876953
2199,-149946.375000,-28393.134766
2200,-149906.671875,-28356.041016
2201,-149840.703125,-28403.996094
2202,-149918.843750,-28269.197266
2203,-150028.500000,-28378.474609
2204,-150015.218750,-28287.203125
2205,-150072.843750,-28325.966797
2206,-149975.953125,-28480.240234
2207,-150029.718750,-28776.306641
2208,-150042.781250,-28896.777344
2209,-150027.906250,-29015.361328
2210,-150061.421875,-28961.341797
2211,-150090.109375,-29058.060547
2212,-150022.515625,-29123.541016
2213,-150075.531250,-29146.412109
2214,-150019.062500,-29067.892578
2215,-149884.671875,-29036.259766
2216,-149902.796875,-28957.052734
2217,-149946.140625,-28952.359375
2218,-149895.343750,-28769.099609
2219,-149858.156250,-28755.871094
2220,-149903.312500,-28903.347656
2221,-149995.062500,-28853.400391
2222,-150082.281250,-29105.574219
2223,-150010.531250,-29041.748047
2224,-149917.593750,-28351.398438
2225,-149925.406250,-28845.923828
2226,-149940.281250,-28842.609375
2227,-149987.406250,-28866.841797
2228,-150081.109375,-28911.046875
2229,-150159.703125,-29035.939453
2230,-150154.156250,-29115.236328
2231,-150265.593750,-29154.509766
2232,-150028.031250,-29069.355469
2233,-150101.609375,-29071.324219
2234,-150029.671875,-29096.613281
2235,-150051.781250,-29131.992188
2236,-150046.906250,-29129.843750
2237,-150068.156250,-29135.000000
2238,-150038.921875,-29092.486328
2239,-150079.968750,-29015.314453
2240,-150124.218750,-29014.373047
2241,-150141.703125,-29159.765625
2242,-150164.828125,-29142.931641
2243,-150150.312500,-29081.865234
2244,-150029.093750,-28762.570312
2245,-150161.781250,-29062.679688
2246,-150348.328125,-29293.335938
2247,-150435.937500,-29224.869141
2248,-150475.265625,-29215.681641
2249,-150407.937500,-29141.755859
2250,-150390.531250,-29310.224609
2251,-150565.859375,-29224.693359
2252,-150542.984375,-29367.753906
2253,-150622.625000,-29414.201172
2254,-150625.187500,-29481.955078
2255,-150521.187500,-29484.320312
2256,-150597.562500,-29587.765625
2257,-150517.468750,-29594.230469
2258,-150646.421875,-29468.337891
2259,-150608.531250,-29602.935547
2260,-150641.890625,-29549.478516
2261,-150629.031250,-29623.789062
2262,-150680.609375,-29699.742188
2263,-150833.515625,-29730.738281
2264,-150760.468750,-29763.962891
2265,-150695.968750,-30402.419922
2266,-150650.453125,-30460.240234
2267,-150655.078125,-30196.757812
2268,-150641.968750,-29857.003906
2269,-150750.890625,-29892.355469
2270,-150783.406250,-29883.273438
2271,-150749.578125,-30255.332031
2272,-150672.906250,-30154.525391
2273,-150636.765625,-30117.216797
2274,-150578.968750,-30085.179688
2275,-150649.750000,-29883.470703
2276,-150669.140625,-30159.968750
2277,-150724.875000,-30442.119141
2278,-150730.031250,-30515.179688
2279,-150663.875000,-30504.167969
2280,-150616.750000,-30437.207031
2281,-150633.328125,-30455.900391
2282,-150602.312500,-30464.943359
2283,-150573.312500,-30640.093750
2284,-150648.359375,-30825.826172
2285,-150628.906250,-30756.523438
2286,-150553.328125,-30784.494141
2287,-150541.968750,-30614.132812
2288,-150672.296875,-30672.380859
2289,-150628.406250,-30510.779297
2290,-150648.015625,-30482.736328
2291,-150688.671875,-30597.160156
2292,-150686.484375,-30752.027344
2293,-150698.218750,-30813.359375
2294,-150678.968750,-30859.421875
2295,-150742.484375,-30819.662109
2296,-150654.765625,-30791.730469
2297,-150560.234375,-30790.244141
2298,-150554.453125,-30873.175781
2299,-150498.937500,-30847.779297
2300,-150414.906250,-30534.554688
2301,-150373.718750,-30711.562500
2302,-150374.109375,-30750.755859
2303,-150359.078125,-30723.912109
2304,-150415.843750,-30740.263672
2305,-150574.906250,-30696.574219
2306,-150564.312500,-30641.261719
2307,-150739.156250,-30655.318359
2308,-150708.093750,-30664.025391
2309,-150811.093750,-30752.896484
2310,-150803.843750,-30750.607422
2311,-150712.171875,-30765.644531
2312,-150652.343750,-30945.794922
2313,-150638.359375,-30975.164062
2314,-150536.171875,-30999.531250
2315,-150619.218750,-31011.267578
2316,-150659.046875,-31095.130859
2317,-150687.859375,-31055.503906
2318,-150640.421875,-31028.201172
2319,-150679.140625,-30984.865234
2320,-150516.562500,-31026.832031
2321,-150517.968750,-30864.560547
2322,-150649.343750,-31372.554688
2323,-150706.781250,-31294.570312
2324,-150651.828125,-31405.048828
2325,-150612.843750,-31370.457031
2326,-150641.140625,-31482.138672
2327,-150724.203125,-31431.753906
2328,-150793.343750,-31385.605469
2329,-150668.328125,-31412.367188
2330,-150741.953125,-31449.908203
2331,-150698.718750,-31421.746094
2332,-150829.906250,-31478.062500
2333,-150798.906250,-31355.687500
2334,-150889.140625,-31305.552734
2335,-150881.781250,-31398.458984
2336,-150834.093750,-31365.564453
2337,-150900.046875,-31354.416016
2338,-151106.937500,-31551.878906
2339,-151171.687500,-31288.996094
2340,-151088.359375,-31217.408203
2341,-151008.171875,-31158.351562
2342,-150994.031250,-31137.597656
2343,-151060.593750,-31060.150391
2344,-151112.781250,-30742.099609
2345,-151133.812500,-31046.546875
2346,-151193.625000,-31015.177734
2347,-151124.531250,-31090.107422
2348,-151190.500000,-31107.980469
2349,-151156.656250,-30761.496094
2350,-151110.015625,-30796.478516
2351,-151064.828125,-30577.550781
2352,-151007.265625,-30800.037109
2353,-151076.265625,-30650.337891
2354,-151047.796875,-30665.867188
2355,-151200.671875,-30522.900391
2356,-151279.562500,-30686.796875
2357,-151125.984375,-30162.222656
2358,-151000.031250,-30171.386719
2359,-151128.406250,-29891.242188
2360,-151238.593750,-29844.052734
2361,-151172.640625,-29823.306641
2362,-151207.046875,-29120.498047
2363,-151106.343750,-30063.843750
2364,-151190.234375,-30565.265625
2365,-151194.843750,-30553.628906
2366,-151262.406250,-30346.701172
2367,-151282.593750,-30506.197266
2368,-151242.218750,-30984.988281
2369,-151245.578125,-30961.138672
2370,-151233.718750,-30919.572266
2371,-151316.093750,-30934.230469
2372,-151403.656250,-31077.703125
2373,-151415.265625,-30959.318359
2374,-151451.828125,-30998.939453
2375,-151399.156250,-31030.669922
2376,-151384.390625,-31030.597656
2377,-151373.609375,-30985.406250
2378,-151356.906250,-30967.269531
2379,-151392.703125,-31252.673828
2380,-151497.062500,-31326.062500
2381,-151494.828125,-31374.404297
2382,-151520.265625,-31345.767578
2383,-151462.281250,-31326.478516
2384,-151508.296875,-31297.755859
2385,-151536.390625,-31321.457031
2386,-151439.671875,-31042.576172
2387,-151495.015625,-30966.343750
2388,-151532.890625,-31117.224609
2389,-151472.828125,-31091.933594
2390,-151565.640625,-31319.291016
2391,-151592.406250,-31213.833984
2392,-151456.953125,-31344.923828
2393,-151382.609375,-31247.738281
2394,-151385.203125,-31285.255859
2395,-151353.937500,-31270.562500
2396,-151335.046875,-31140.732422
2397,-151302.218750,-31140.945312
2398,-151164.906250,-31129.482422
2399,-151398.453125,-31579.769531
2400,-151463.656250,-31573.669922
2401,-151497.312500,-31402.183594
2402,-151514.421875,-31421.064453
2403,-151417.406250,-31430.531250
2404,-151398.687500,-31312.468750
2405,-151482.406250,-31568.634766
2406,-151404.468750,-31584.951172
2407,-151399.250000,-31712.371094
2408,-151407.953125,-31706.248047
2409,-151420.156250,-31733.394531
2410,-151376.437500,-31648.632812
2411,-151513.125000,-32116.138672
2412,-151439.656250,-32021.689453
2413,-151327.406250,-32036.027344
2414,-151232.906250,-32074.164062
2415,-151187.828125,-32032.894531
2416,-151158.265625,-31946.441406
2417,-151188.406250,-31878.396484
2418,-151221.390625,-31695.277344
2419,-151199.875000,-31493.000000
2420,-151241.890625,-31675.894531
2421,-151290.312500,-31696.570312
2422,-151274.890625,-31490.384766
2423,-151291.187500,-31710.140625
2424,-151190.406250,-31555.056641
2425,-151281.453125,-31532.451172
2426,-151170.796875,-32018.664062
2427,-151224.046875,-32004.861328
2428,-151321.843750,-32035.257812
2429,-151413.281250,-31975.871094
2430,-151425.906250,-32037.345703
2431,-151375.406250,-32080.656250
2432,-151370.437500,-32074.373047
2433,-151415.187500,-32092.689453
2434,-151404.750000,-31647.974609
2435,-151484.328125,-31602.939453
2436,-151579.781250,-31370.611328
2437,-151397.031250,-31194.468750
2438,-151363.593750,-31195.117188
2439,-151369.250000,-31098.898438
2440,-151347.593750,-31159.544922
2441,-151308.031250,-30920.703125
2442,-151413.093750,-31256.494141
2443,-151425.640625,-31239.591797
2444,-151377.500000,-31397.931641
2445,-151292.031250,-31395.435547
2446,-151433.984375,-31397.919922
2447,-151433.625000,-31415.148438
2448,-151505.843750,-31377.777344
2449,-151541.656250,-31241.218750
2450,-151441.906250,-31255.724609
2451,-151458.640625,-31270.171875
2452,-151608.109375,-31329.386719
2453,-151652.281250,-31352.085938
2454,-151582.921875,-31294.650391
2455,-151572.000000,-31274.523438
2456,-151531.062500,-31536.955078
2457,-151573.156250,-31604.710938
2458,-151498.421875,-31861.960938
2459,-151454.906250,-31966.544922
2460,-151371.765625,-31997.203125
2461,-151343.875000,-32037.138672
2462,-151243.906250,-31847.835938
2463,-151156.343750,-31655.970703
2464,-151091.156250,-31662.199219
2465,-151046.078125,-31296.166016
2466,-151106.500000,-31654.527344
2467,-151247.687500,-31625.500000
2468,-151158.968750,-31456.046875
2469,-151192.843750,-31636.236328
2470,-151182.968750,-31646.552734
2471,-151084.218750,-31477.796875
2472,-151102.750000,-31459.558594
2473,-151270.359375,-31202.462891
2474,-151440.781250,-31458.777344
2475,-151452.343750,-31444.830078
2476,-151458.031250,-31260.251953
2477,-151403.125000,-31207.019531
2478,-151329.093750,-31159.765625
2479,-151232.078125,-30994.316406
2480,-151111.656250,-30880.074219
2481,-151074.250000,-30830.539062
2482,-151066.156250,-30843.375000
2483,-151210.281250,-31022.867188
2484,-151283.250000,-30838.621094
2485,-151315.968750,-31017.957031
2486,-151357.906250,-31059.082031
2487,-151319.031250,-31070.087891
2488,-151331.453125,-31161.013672
2489,-151251.750000,-31127.800781
2490,-151297.171875,-30903.193359
2491,-151261.000000,-31393.808594
2492,-151344.687500,-31381.789062
2493,-151378.265625,-31349.082031
2494,-151262.078125,-31286.271484
2495,-151247.593750,-30911.701172
2496,-151203.953125,-31387.304688
2497,-151119.593750,-31381.654297
2498,-151214.578125,-31399.416016
2499,-151245.656250,-31307.457031
2500,-151329.656250,-31316.996094
2501,-151496.265625,-31354.396484
2502,-151612.093750,-31415.695312
2503,-151711.703125,-32339.607422
2504,-151606.078125,-32312.306641
2505,-151458.296875,-31422.925781
2506,-151597.468750,-32341.240234
2507,-151550.625000,-32347.443359
2508,-151703.015625,-32341.923828
2509,-151540.218750,-31291.488281
2510,-151542.906250,-31244.080078
2511,-151536.718750,-31189.880859
2512,-151516.937500,-31220.027344
2513,-151654.953125,-31291.789062
2514,-151621.843750,-31259.714844
2515,-151658.500000,-31285.533203
2516,-151662.187500,-31276.285156
2517,-151645.453125,-31148.906250
2518,-151705.468750,-31075.130859
2519,-151598.546875,-30976.775391
2520,-151672.656250,-31324.359375
